# AUTO-GENERATED by tools/build_questline_dag.py -- DO NOT EDIT, re-emit.
# TIER 1 of docs/specs/SPEC-questline-dag-20260728.md: EMIT THE GRAPH, ASSERT NOTHING.
# Directed edges over EVENT FLAGS. target_flag is always a live AP check.
#   sense=set     the source must be SET   -> a PREREQUISITE. A CANDIDATE access rule, not one yet.
#   sense=clear   the source must be CLEAR -> an EXCLUSION. Never an access rule; this is the
#                 argument FOR the missable tag.
#   sense=unknown the corpus does not encode the polarity. UNUSABLE. Tallied, never guessed.
# 🛑 NOTHING IN THE WORLD READS THIS FILE. Every check named here keeps its missable tag.
# 🛑 An edge is CO-OCCURRENCE + a polarity rule, not proof: datamine_lot_gates pairs every flag test
#   in an event with every award in it, so a test on a branch that never reaches the award is here.
# 🛑 ABSENCE IS NOT SAFETY. Every corpus below reads an AWARD SITE. A questline that gates whether a
#   FIGHT EXISTS leaves no award-site trace -- f510110 (Fortissax), the case this spec was written
#   from, is absent BY CONSTRUCTION and the tool asserts that absence out loud.
# alt_group groups edges READ AT ONE SITE; `group_semantics` says what that grouping MEANS, and it
#   is `unknown` unless the data proves otherwise -- `any` only for separate call sites of one
#   common event (f400191's three triggers), `all` only for the `&&` conjuncts of one enabler
#   condition (f1039537050's three). 🛑 An earlier version called EVERY group "alternatives"; that
#   was OUR claim wearing the game's clothes, and an OR read of a conjunction is an
#   UNDER-constrained rule. A consumer may act on `any` / `all` only.
# source_locator: how the source's region was placed -- flag_decode > setter_map > common_map >
#   test_map (WEAKEST: where the flag MATTERS, not where it lives -- good enough for a missable tag,
#   never for an access rule). Empty = unplaced.
# MEASURED THIS RUN (recomputed on every emit; the tool hard-fails on a degenerate parse):
#   edges 300 over 164 target check(s) | sense: set 153, clear 22, unknown 125
#   by tool: esd_gifts 112, lot_gates 176, treasure_enablers 12
#   source kind: check 5, npc_state 106, world 189
#   targets: 116 with a PREREQUISITE (sense=set), 16 with an EXCLUSION (sense=clear)
#   CORROBORATION: 88 of 164 target check(s) are ALREADY missable-tagged (54%); the tag set holds 289 checks in total
#   cross-region edges: 59 (10 whose target is NOT missable-tagged)
#   alt_group semantics: all 2, any 11, single 164, unknown 39 (a group claims OR/AND only where the DATA proves it)
#   edges DEGRADED to unusable by a guard (each is a refusal, not a loss): context-branch-unresolved 7, enabler-not-an-eventflag-test-above-the-enable 2, esd-paths-disagree 3, esd-received-memo 83, lot_gates-senses-disagree 2, treasure-verb-crossproduct 28
#   source flags LABELLED from FromSoft's own event names: 201 of 300 edge(s) (67%); by emevd_batch 1, emevd_event 95, esd_talk 105
#   source region located by: none 120, esd_talk_map 40, flag_decode 83, setter_map 42, test_map 15
#   dropped rows (a filter with no tally is a lie): esd_gifts:duplicate-row 3, esd_gifts:lot-has-no-flag 51, esd_gifts:self-loop 1, esd_gifts:sentinel-source 2, esd_gifts:target-not-a-live-check 129, lot_gates:duplicate-row 51, treasure_enablers:duplicate-row 3, treasure_enablers:no-entity-handle 66
#   contexts with NO polarity rule (-> unknown, never guessed): !EventFlag 1, ? 6, EventFlag 1, GotoIf 2, if 1
# ACCEPTANCE (SPEC §7, asserted on the finished pipeline by name):
#   [ok] f400191 Golden Seed / Stormhill Shack -- 3 triggers in ONE alt_group with semantics=any (separate call sites of one common event); found gates [3708, 3709, 1041389414] in 1 group(s), semantics ['any']
#   [ok] f400191 polarity -- every trigger is a POSITIVE prerequisite (commonarg/WaitFor); senses ['set']
#   [ok] f1039537050 Gelmir enabler -- a CONJUNCTION, not alternatives -- three `&&` conjuncts of one WaitFor must read semantics=all; got ['all']
#   [ok] f400001 Rold Medallion (Melina handover) -- the easy end of the graph: 1 ESD-gift edge(s)
#   [ok] f65660 <- 11007992 -- the EndIf INVERSION -- `EndIf(EventFlag(X))` ends the event when X is SET, so the award below needs X CLEAR; reading it the naive way mints a false prerequisite. senses ['clear']
#   [ok] f400470 <- 1047419201 -- the ESD gate_sense=1 mapping -- Great-Jar's Arsenal is handed over behind a SET flag; if the 1/0 mapping inverts, this is the fixture that says so. senses ['set']
#   [ok] f580600 <- 9146 (treasure enabler) -- the one known real cross-region prerequisite; senses ['set']
#   [ok] f510110 Fortissax -- ABSENT BY CONSTRUCTION -- no award-site corpus can see an arena-existence gate; absence here is the BLIND SPOT, never evidence of safety (SPEC §5)
source_flag	target_flag	sense	evidence	tool	source_label	source_label_ja	label_source	label_setters	basis	alt_group	group_semantics	source_kind	source_region	source_locator	target_region	cross_region	target_ap_id	target_name
20002739	20007810	unknown	layerIsInOwnWorld()) { if (!EventFlag(20002739)) {	lot_gates	set by NPC talk 402002000 on m20_00_00_00		esd_talk	1	treasure-verb-crossproduct	lot_gates:20007810:20002810	unknown	npc_state			Belurat	unknown	7771809	Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]
20002805	20007810	unknown	); } else { WaitFor(EventFlag(20002805) || InArea	lot_gates					treasure-verb-crossproduct	lot_gates:20007810:20002810	unknown	world			Belurat	unknown	7771809	Belurat :: Divine Beast Head - near Theatre of the Divine Beast, may be sweep-granted by Divine Beast Dancing Lion (m20_00) [f20007810]
72112	21017120	unknown	GotoIf(L0, !(EventFlag(21010500) && (EventFlag(72112) || EventF	lot_gates					treasure-verb-crossproduct	lot_gates:21017120:21012500	unknown	world			Shadow Keep	unknown	7771943	Shadow Keep :: Pearldrake Talisman +3 - near Storehouse, Seventh Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f21017120]
72113	21017120	unknown	tFlag(21010500) && (EventFlag(72112) || EventFlag(72113))));	lot_gates					treasure-verb-crossproduct	lot_gates:21017120:21012500	unknown	world			Shadow Keep	unknown	7771943	Shadow Keep :: Pearldrake Talisman +3 - near Storehouse, Seventh Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f21017120]
21010500	21017120	unknown	PlayerIsInOwnWorld()); GotoIf(L0, !(EventFlag(21010500) && (Event	lot_gates					treasure-verb-crossproduct	lot_gates:21017120:21012500	unknown	world	Shadow Keep	setter_map	Shadow Keep	no	7771943	Shadow Keep :: Pearldrake Talisman +3 - near Storehouse, Seventh Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f21017120]
21010501	21017120	unknown	; L1: GotoIf(L0, !EventFlag(21010501)); For	lot_gates					treasure-verb-crossproduct	lot_gates:21017120:21012500	unknown	world	Shadow Keep	setter_map	Shadow Keep	no	7771943	Shadow Keep :: Pearldrake Talisman +3 - near Storehouse, Seventh Floor, may be sweep-granted by Base Serpent Messmer (m21_01) [f21017120]
30090800	30097000	set	if (EventFlag(30090800)) { ;; > WaitFor(PlayerIsInOwnWorld() && EventFlag(30090800) && !ThisEventSlot());	treasure_enablers	Defeat the boss	ボス撃破	emevd_event	1	enabler-conjunctive-eventflag-test	treasure_enablers:30097000:30090790	single	world	Mt. Gelmir	setter_map	Mt. Gelmir	no	7772061	Mt. Gelmir :: Deathroot - near Gelmir Hero's Grave, may be sweep-granted by Red Wolf of the Champion (m30_09) [f30097000]
30100465	30107100	set	EndIf(EventFlag(30107100)); WaitFor(EventFlag(30100465)); End	lot_gates	chariot battle	チャリオット同士討ち	emevd_event	1	waitfor-blocks-until-set	lot_gates:30107100:30102490	single	world	Altus	setter_map	Altus	no	7900209	Altus :: Tree Sentinel Greaves - around Auriza Hero's Grave, may be sweep-granted by Crucible Knight Ordovis (m30_10) [f30107100]
3691	31007010	unknown	1002875, Restart, function() { if (!EventFlag(3691)) {	lot_gates	NPC309 Thief Head_Character state transition	NPC309盗賊の頭_キャラ状態遷移	emevd_event	2	treasure-verb-crossproduct	lot_gates:31007010:31002875	unknown	world	Mt. Gelmir	test_map	Limgrave	yes	7900210	Limgrave :: Cloth Trousers - treasure · Murkwater Cave [f31007010]
31008521	31007010	unknown	EnableAsset(31001521); if (!EventFlag(31008521)) {	lot_gates					treasure-verb-crossproduct	lot_gates:31007010:31002875	unknown	world			Limgrave	unknown	7900210	Limgrave :: Cloth Trousers - treasure · Murkwater Cave [f31007010]
31008523	31007010	unknown	1); EnableAsset(31001523); if (!EventFlag(31008523)) {	lot_gates					treasure-verb-crossproduct	lot_gates:31007010:31002875	unknown	world			Limgrave	unknown	7900210	Limgrave :: Cloth Trousers - treasure · Murkwater Cave [f31007010]
3691	31007030	unknown	1002875, Restart, function() { if (!EventFlag(3691)) {	lot_gates	NPC309 Thief Head_Character state transition	NPC309盗賊の頭_キャラ状態遷移	emevd_event	2	treasure-verb-crossproduct	lot_gates:31007030:31002875	unknown	world	Mt. Gelmir	test_map	Limgrave	yes	7772114	Limgrave :: Glass Shard - treasure · Murkwater Cave [f31007030]
31008521	31007030	unknown	EnableAsset(31001521); if (!EventFlag(31008521)) {	lot_gates					treasure-verb-crossproduct	lot_gates:31007030:31002875	unknown	world			Limgrave	unknown	7772114	Limgrave :: Glass Shard - treasure · Murkwater Cave [f31007030]
31008523	31007030	unknown	1); EnableAsset(31001523); if (!EventFlag(31008523)) {	lot_gates					treasure-verb-crossproduct	lot_gates:31007030:31002875	unknown	world			Limgrave	unknown	7772114	Limgrave :: Glass Shard - treasure · Murkwater Cave [f31007030]
300	35007000	unknown	35002600, Restart, function() { if (EventFlag(300)) {	lot_gates	Natural disaster_World tree in flames	天変地異_世界樹炎上	emevd_event	1	treasure-verb-crossproduct	lot_gates:35007000:35002600	unknown	world			Leyndell	unknown	7772348	Leyndell :: Poisonbone Dart - near Underground Roadside, may be sweep-granted by Esgar, Priest of Blood (m35_00) [f35007000]
35008540	35007000	unknown	If(!PlayerIsInOwnWorld()); if (!EventFlag(35008540)) {	lot_gates	Changes after the World Tree went up in flames	世界樹炎上後の変化	emevd_event	1	treasure-verb-crossproduct	lot_gates:35007000:35002600	unknown	world	Leyndell	setter_map	Leyndell	no	7772348	Leyndell :: Poisonbone Dart - near Underground Roadside, may be sweep-granted by Esgar, Priest of Blood (m35_00) [f35007000]
7606	39207500	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:39207500:90005774	single	world			Liurnia	unknown	7900224	Liurnia :: Bull-Goat Greaves - near Magma Wyrm Makar, may be sweep-granted by Magma Wyrm Makar (m39_20) [f39207500]
1035432220	1035437100	set	$InitializeCommonEvent(90005390) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1035437100:90005390	single	world	Liurnia	flag_decode	Liurnia	no	7772534	Liurnia :: Larval Tear - around Folly on the Lake, may be sweep-granted by Glintstone Dragon Adula (m60_34_42) [f1035437100]
7607	1035467700	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:1035467700:90005774	single	world			Raya Lucaria Academy	unknown	7772550	Raya Lucaria Academy :: Ash of War: Raptor of the Mists - around Main Academy Gate, may be sweep-granted by Red Wolf of Radagon (m14_00) [f1035467700]
1037492181	1037497300	set	$InitializeCommonEvent(90005792) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1037497300:90005792	single	world	Liurnia	flag_decode	Liurnia	no	7900238	Liurnia :: Vyke's War Spear - around Church of Inhibition, may be sweep-granted by Erdtree Avatar (m60_38_48) [f1037497300]
1038542410	1038547700	set	$InitializeCommonEvent(90005792) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1038547700:90005792	single	world	Mt. Gelmir	flag_decode	Mt. Gelmir	no	7772709	Mt. Gelmir :: Sacred Butchering Knife - around First Mt. Gelmir Campsite, may be sweep-granted by Ulcerated Tree Spirit (m60_37_54) [f1038547700]
1039520655	1039537050	set	if (!EventFlag(1039530510)) { ;; WaitFor( EventFlag(1039530655) && EventFlag(1039520655) && EventFlag(1040530655) && !AllPlayersInArea(1039532260));	treasure_enablers	Magician's Tower_Stopping the gimmick device	魔術師の塔_ギミック装置の停止	emevd_event	1	enabler-conjunctive-eventflag-test	treasure_enablers:1039537050:1039532400	all	world			Mt. Gelmir	unknown	7900245	Mt. Gelmir :: Unseen Form - near Bower of Bounty, may be sweep-granted by Ulcerated Tree Spirit (m60_37_54) [f1039537050]
1039530655	1039537050	set	if (!EventFlag(1039530510)) { ;; WaitFor( EventFlag(1039530655) && EventFlag(1039520655) && EventFlag(1040530655) && !AllPlayersInArea(1039532260));	treasure_enablers	Magician's Tower_Stopping the gimmick device	魔術師の塔_ギミック装置の停止	emevd_event	1	enabler-conjunctive-eventflag-test	treasure_enablers:1039537050:1039532400	all	world	Mt. Gelmir	flag_decode	Mt. Gelmir	no	7900245	Mt. Gelmir :: Unseen Form - near Bower of Bounty, may be sweep-granted by Ulcerated Tree Spirit (m60_37_54) [f1039537050]
1040530655	1039537050	set	if (!EventFlag(1039530510)) { ;; WaitFor( EventFlag(1039530655) && EventFlag(1039520655) && EventFlag(1040530655) && !AllPlayersInArea(1039532260));	treasure_enablers	Magician's Tower_Stopping the gimmick device	魔術師の塔_ギミック装置の停止	emevd_event	1	enabler-conjunctive-eventflag-test	treasure_enablers:1039537050:1039532400	all	world	Altus	flag_decode	Mt. Gelmir	yes	7900245	Mt. Gelmir :: Unseen Form - near Bower of Bounty, may be sweep-granted by Ulcerated Tree Spirit (m60_37_54) [f1039537050]
1039520655	1039537060	set	if (!EventFlag(1039530510)) { ;; WaitFor( EventFlag(1039530655) && EventFlag(1039520655) && EventFlag(1040530655) && !AllPlayersInArea(1039532260));	treasure_enablers	Magician's Tower_Stopping the gimmick device	魔術師の塔_ギミック装置の停止	emevd_event	1	enabler-conjunctive-eventflag-test	treasure_enablers:1039537060:1039532400	all	world			Mt. Gelmir	unknown	7772751	Mt. Gelmir :: Slumbering Egg - near Bower of Bounty, may be sweep-granted by Ulcerated Tree Spirit (m60_37_54) [f1039537060]
1039530655	1039537060	set	if (!EventFlag(1039530510)) { ;; WaitFor( EventFlag(1039530655) && EventFlag(1039520655) && EventFlag(1040530655) && !AllPlayersInArea(1039532260));	treasure_enablers	Magician's Tower_Stopping the gimmick device	魔術師の塔_ギミック装置の停止	emevd_event	1	enabler-conjunctive-eventflag-test	treasure_enablers:1039537060:1039532400	all	world	Mt. Gelmir	flag_decode	Mt. Gelmir	no	7772751	Mt. Gelmir :: Slumbering Egg - near Bower of Bounty, may be sweep-granted by Ulcerated Tree Spirit (m60_37_54) [f1039537060]
1040530655	1039537060	set	if (!EventFlag(1039530510)) { ;; WaitFor( EventFlag(1039530655) && EventFlag(1039520655) && EventFlag(1040530655) && !AllPlayersInArea(1039532260));	treasure_enablers	Magician's Tower_Stopping the gimmick device	魔術師の塔_ギミック装置の停止	emevd_event	1	enabler-conjunctive-eventflag-test	treasure_enablers:1039537060:1039532400	all	world	Altus	flag_decode	Mt. Gelmir	yes	7772751	Mt. Gelmir :: Slumbering Egg - near Bower of Bounty, may be sweep-granted by Ulcerated Tree Spirit (m60_37_54) [f1039537060]
7603	1039537700	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:1039537700:90005774	single	world			Mt. Gelmir	unknown	7900246	Mt. Gelmir :: Black-Key Bolt - around Bridge of Iniquity, may be sweep-granted by Demi-Human Queen Maggie (m60_37_53) [f1039537700]
1040403500	1040407000	unknown	if (EventFlag(1040408500)) { ;; > WaitFor( (PlayerIsInOwnWorld() && ObjActEventFlag(1040403500)) || AssetDestroyed(1040401500));	treasure_enablers					enabler-not-an-eventflag-test-above-the-enable	treasure_enablers:1040407000:90005422	unknown	world			Liurnia	unknown	7774286	Liurnia :: Treespear - near Lake-Facing Cliffs (region unconfirmed), may be sweep-granted by Adan, Thief of Fire (m60_38_41) [f1040407000]
1040408500	1040407000	set	if (EventFlag(1040408500)) { ;; > WaitFor( (PlayerIsInOwnWorld() && ObjActEventFlag(1040403500)) || AssetDestroyed(1040401500));	treasure_enablers					enabler-conjunctive-eventflag-test	treasure_enablers:1040407000:90005422	unknown	world			Liurnia	unknown	7774286	Liurnia :: Treespear - near Lake-Facing Cliffs (region unconfirmed), may be sweep-granted by Adan, Thief of Fire (m60_38_41) [f1040407000]
1043379262	1042377700	set	$InitializeCommonEvent(90005774) arg0	lot_gates	NPC318_Host of Chaos_During the battle with Nerius_Switching process	NPC318_混沌の宿主_ネリウス戦中_切り替え処理	emevd_event	1	commonarg-positive-by-construction	lot_gates:1042377700:90005774	single	world	Limgrave	flag_decode	Limgrave	no	7772824	Limgrave :: Reduvia - near Murkwater Cave, may be sweep-granted by Night's Cavalry (m60_43_37) [f1042377700]
7602	1042397500	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:1042397500:90005774	single	world	Mt. Gelmir	test_map	Limgrave	yes	7900255	Limgrave :: Scaled Greaves - m60_42_39 (region unconfirmed), may be sweep-granted by Bell Bearing Hunter (m60_42_38) [f1042397500]
1042392181	1042397700	set	$InitializeCommonEvent(90005792) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1042397700:90005792	single	world			Limgrave	unknown	7772844	Limgrave :: Hammer Talisman - m60_42_39 (region unconfirmed), may be sweep-granted by Deathbird (m60_42_38) [f1042397700]
1042532350	1043537100	set	$InitializeCommonEvent(90005390) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1043537100:90005390	single	world			Altus	unknown	7772900	Altus :: Larval Tear - m60_42_53 (region unconfirmed), may be sweep-granted by Wormface (m60_41_53) [f1043537100]
1035432270	1044357100	set	$InitializeCommonEvent(90005390) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1044357100:90005390	single	world	Liurnia	flag_decode	Limgrave	yes	7772922	Limgrave :: Larval Tear - around Agheel Lake South, may be sweep-granted by Bloodhound Knight Darriwil (m60_44_35) [f1044357100]
1046402181	1046407700	set	$InitializeCommonEvent(90005792) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1046407700:90005792	single	world	Caelid	flag_decode	Caelid	no	7772967	Caelid :: Sacred Scorpion Charm - around Smoldering Church, may be sweep-granted by Putrid Avatar (m60_47_40) [f1046407700]
1047562181	1047567700	set	$InitializeCommonEvent(90005792) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1047567700:90005792	single	world			Consecrated Snowfield	unknown	7900259	Consecrated Snowfield :: Sanguine Noble Waistcloth - m60_47_56 (region unconfirmed), may be sweep-granted by Night's Cavalry (Glaive) (m60_48_55) [f1047567700]
1048382181	1048387500	set	$InitializeCommonEvent(90005792) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1048387500:90005792	single	world	Caelid	flag_decode	Caelid	no	7773014	Caelid :: Sacramental Bud - around Aeonia Swamp Shore, may be sweep-granted by Death Rite Bird (m60_49_37) [f1048387500]
1048562181	1048567800	set	$InitializeCommonEvent(90005792) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1048567800:90005792	single	world			Consecrated Snowfield	unknown	7774452	Consecrated Snowfield :: Somber Ancient Dragon Smithing Stone - m60_48_56 (region unconfirmed), may be sweep-granted by Death Rite Bird (m60_48_57) [f1048567800]
1048570310	1048577810	unknown	WaitForEventFlag(ON, TargetEventFlagType.EventFlag, 1048570310)	lot_gates	Gargoyle statue_hint text display	ガーゴイル像_ヒントテキスト表示	emevd_event	1	treasure-verb-crossproduct	lot_gates:1048577810:1048572300	unknown	world	Consecrated Snowfield	flag_decode	Consecrated Snowfield	no	7900266	Consecrated Snowfield :: Black Knife Greaves - near Ordina, Liturgical Town, may be sweep-granted by Death Rite Bird (m60_48_57) [f1048577810]
1048570350	1048577810	unknown	EndIf(EventFlag(1048572309)); EndIf(EventFlag(1048570350)); Wai	lot_gates	Snow town_fog wall removed_deepest	雪街_霧壁解除_最奥	emevd_event	1	treasure-verb-crossproduct	lot_gates:1048577810:1048572300	unknown	world	Consecrated Snowfield	flag_decode	Consecrated Snowfield	no	7900266	Consecrated Snowfield :: Black Knife Greaves - near Ordina, Liturgical Town, may be sweep-granted by Death Rite Bird (m60_48_57) [f1048577810]
1048572306	1048577810	unknown	; if (!EventFlag(1048572306)) {	lot_gates	Snow Town_Confinement_Warp Event	雪街_封牢_ワープイベント	emevd_event	1	treasure-verb-crossproduct	lot_gates:1048577810:1048572300	unknown	world	Consecrated Snowfield	flag_decode	Consecrated Snowfield	no	7900266	Consecrated Snowfield :: Black Knife Greaves - near Ordina, Liturgical Town, may be sweep-granted by Death Rite Bird (m60_48_57) [f1048577810]
1048572308	1048577810	unknown	DisableNetworkSync(); GotoIf(L5, EventFlag(1048572308)); Got	lot_gates	Snow Town_Confinement_Warp Event	雪街_封牢_ワープイベント	emevd_event	1	treasure-verb-crossproduct	lot_gates:1048577810:1048572300	unknown	world	Consecrated Snowfield	flag_decode	Consecrated Snowfield	no	7900266	Consecrated Snowfield :: Black Knife Greaves - near Ordina, Liturgical Town, may be sweep-granted by Death Rite Bird (m60_48_57) [f1048577810]
1048572309	1048577810	unknown	EndIf(!PlayerIsInOwnWorld()); EndIf(EventFlag(1048572309)); End	lot_gates	Snow Town_Confinement_Warp Event	雪街_封牢_ワープイベント	emevd_event	1	treasure-verb-crossproduct	lot_gates:1048577810:1048572300	unknown	world	Consecrated Snowfield	flag_decode	Consecrated Snowfield	no	7900266	Consecrated Snowfield :: Black Knife Greaves - near Ordina, Liturgical Town, may be sweep-granted by Death Rite Bird (m60_48_57) [f1048577810]
7604	1050567700	set	$InitializeCommonEvent(90005774) arg0	lot_gates					commonarg-positive-by-construction	lot_gates:1050567700:90005774	single	world	Mt. Gelmir	test_map	Consecrated Snowfield	yes	7900274	Consecrated Snowfield :: Hoslow's Greaves - near Consecrated Snowfield Catacombs (region unconfirmed), may be sweep-granted by Great Wyrm Theodorix (m60_50_56) [f1050567700]
1051532181	1051537500	set	$InitializeCommonEvent(90005792) arg1	lot_gates					commonarg-positive-by-construction	lot_gates:1051537500:90005792	single	world	Mountaintops of the Giants	flag_decode	Mountaintops of the Giants	no	7900275	Mountaintops of the Giants :: Okina Mask - around Church of Repose, may be sweep-granted by Fire Giant (m60_52_52) [f1051537500]
