# AUTO-GENERATED by tools/build_questline_model.py -- DO NOT EDIT.
# Typed evidence union over questline_dag.tsv + questline_cc_wiki.tsv.
# This file as a compilation is CC BY-SA 4.0; project-derived rows retain their underlying status. See release/ATTRIBUTION.md.
# EVIDENCE ONLY: nothing in the world imports this table. requires/excludes are candidate facts, not access rules.
# Nodes are typed (`flag:` / `item:`); never compare their bare ids across spaces.
# MEASURED: 313 evidence rows (300 game-data, 13 CC-wiki), 270 typed edges.
source_node	target_node	relation	group_id	group_semantics	evidence_kind	evidence_origin	quest	source_label	target_label	source_region	target_region	claim	source_game_ref	id_evidence	source_page	source_page_id	source_revision	source_timestamp	source_url	license
flag:20009263	flag:400721	unknown	game:esd_gifts:400721:402002000	single	game_data	esd_gifts		set by NPC talk 402002000 on m20_00_00_00	Belurat :: [Sorcery] Watchful Spirit - around Belurat, Tower Settlement, also granted by Divine Beast Dancing Lion (m20_00) [f400721]	Belurat	Belurat	talk 402002000 gate_sense=0 lot 107211	event_flag:20009263	questline_dag.tsv:esd_gifts						project-derived
flag:20009272	flag:400722	unknown	game:esd_gifts:400722:402002000	single	game_data	esd_gifts		set by NPC talk 402002000 on m20_00_00_00	Gravesite :: Gourmet Scorpion Stew [f400722]	Belurat	Gravesite	talk 402002000 gate_sense=0 lot 107220	event_flag:20009272	questline_dag.tsv:esd_gifts						project-derived
flag:20009293	flag:400723	requires	game:lot_gates:400723:90005750	single	game_data	lot_gates			Belurat :: Gourmet Scorpion Stew - near Theatre of the Divine Beast, also granted by Divine Beast Dancing Lion (m20_00) [f400723]		Belurat	$InitializeCommonEvent(90005750) arg5	event_flag:20009293	questline_dag.tsv:lot_gates						project-derived
flag:2049449211	flag:400730	requires	game:lot_gates:400730:90005750	single	game_data	lot_gates			Scadu Altus :: Dryleaf Arts with Ash of War: Palm Blast - around Moorth Ruins, also granted by Dryleaf Dane (m61_49_44) [f400730]	Scadu Altus	Scadu Altus	$InitializeCommonEvent(90005750) arg5	event_flag:2049449211	questline_dag.tsv:lot_gates						project-derived
flag:4566	flag:400732	requires	game:lot_gates:400732:90005750	single	game_data	lot_gates			Enir Ilim :: Dane's Footwork - near Gate of Divinity, also granted by Needle Knight Leda (m20_01) [f400732]		Enir Ilim	$InitializeCommonEvent(90005750) arg5	event_flag:4566	questline_dag.tsv:lot_gates						project-derived
flag:4286	flag:400740	requires	game:lot_gates:400740:90005750	single	game_data	lot_gates			Cerulean :: St. Trina's Blossom - near Garden of Deep Purple, also granted by Putrescent Knight (m22_00) [f400740]		Cerulean	$InitializeCommonEvent(90005750) arg5	event_flag:4286	questline_dag.tsv:lot_gates						project-derived
flag:400392	flag:510110	requires	ccwiki:fia:fortissax	single	cc_wiki	eldenring.wiki.gg	Fia	Caelid :: Cursemark of Death - m60_49_40 (region unconfirmed) [f400392]	Deeproot Depths :: Remembrance of the Lichdragon - Fortissax [f510110]	Caelid	Deeproot Depths	Giving Fia the Cursemark and reloading precedes entering the Deathbed Dream and fighting Fortissax.	event_flag:400392	gen_data.py:_BOSS_ARENA_QUEST_GATED + data.py live check ids	Fia, Deathbed Companion	7625	100532	2026-08-12T21:07:18Z	https://eldenring.wiki.gg/w/index.php?title=Fia%2C_Deathbed_Companion&oldid=100532	CC-BY-SA-4.0
flag:2050400600	flag:510550	requires	ccwiki:ymir:metyr	all	cc_wiki	eldenring.wiki.gg	Ymir		Scadu Altus :: Remembrance of the Mother of Fingers - Metyr [f510550]		Scadu Altus	The Dheo bell is rung before the route to Miyr and the Metyr fight.	event_flag:2050400600	key_item_gates.tsv Hole-Laden Necklace	Count Ymir	10906	99589	2026-04-13T17:51:00Z	https://eldenring.wiki.gg/w/index.php?title=Count_Ymir&oldid=99589	CC-BY-SA-4.0
flag:2053460600	flag:510550	requires	ccwiki:ymir:metyr	all	cc_wiki	eldenring.wiki.gg	Ymir		Scadu Altus :: Remembrance of the Mother of Fingers - Metyr [f510550]		Scadu Altus	The Rhia bell is rung before the route to Miyr and the Metyr fight.	event_flag:2053460600	key_item_gates.tsv Hole-Laden Necklace	Count Ymir	10906	99589	2026-04-13T17:51:00Z	https://eldenring.wiki.gg/w/index.php?title=Count_Ymir&oldid=99589	CC-BY-SA-4.0
flag:2047440360	flag:530865	excludes	game:lot_gates:530865:2047442360	unknown	game_data	lot_gates			Gravesite :: Moonrithyll's Knight Sword - around Castle Front, also granted by Ghostflame Dragon (m61_45_44) [f530865]	Gravesite	Gravesite	442360, Restart, function() { EndIf(EventFlag(2047440360)); Wai	event_flag:2047440360	questline_dag.tsv:lot_gates						project-derived
flag:9146	flag:580600	requires	game:treasure_enablers:580600:900005580	unknown	game_data	treasure_enablers			Belurat :: Message from Leda - near Scaduview Cross, also granted by Divine Beast Dancing Lion (m20_00) [f580600]	Shadow Keep	Belurat	EndIf(!PlayerIsInOwnWorld()); ;; EndIf(EventFlag(580600)); ;; WaitFor(EventFlag(580600) || EventFlag(9146)); ;; EndIf(EventFlag(580600)); ;; > WaitFor(EventFlag(580600));	event_flag:9146	questline_dag.tsv:treasure_enablers						project-derived
flag:1042369408	flag:60110	unknown	game:esd_gifts:60110:106006000	unknown	game_data	esd_gifts		set by NPC talk 106006000 on m60_00_00_00	Limgrave :: Spirit Calling Bell - from Twin Maiden Husks [f60110]	Limgrave	Limgrave	talk 106006000 gate_sense=0 lot 103900	event_flag:1042369408	questline_dag.tsv:esd_gifts						project-derived
flag:1042369413	flag:60110	requires	game:lot_gates:60110:90005750	single	game_data	lot_gates		NPC106_Rani_Disappears from the church	Limgrave :: Spirit Calling Bell - from Twin Maiden Husks [f60110]	Limgrave	Limgrave	$InitializeCommonEvent(90005750) arg5	event_flag:1042369413	questline_dag.tsv:lot_gates						project-derived
flag:11102180	flag:60300	requires	game:lot_gates:60300:90005792	single	game_data	lot_gates			Roundtable Hold :: Taunter's Tongue - around Table of Lost Grace [f60300]		Roundtable Hold	$InitializeCommonEvent(90005792) arg1	event_flag:11102180	questline_dag.tsv:lot_gates						project-derived
flag:11109370	flag:60500	unknown	game:esd_gifts:60500:102001110	single	game_data	esd_gifts		set by NPC talk 102001110 on m11_10_00_00	Roundtable Hold :: Talisman Pouch - from Twin Maiden Husks [f60500]	Roundtable Hold	Roundtable Hold	talk 102001110 gate_sense=0 lot 101100	event_flag:11109370	questline_dag.tsv:esd_gifts						project-derived
flag:1039522181	flag:65270	requires	game:lot_gates:65270:90005792	single	game_data	lot_gates			Altus :: Purifying Crystal Tear - m60_39_52 (region unconfirmed), also granted by Sanguine Noble (m60_40_53) [f65270]		Altus	$InitializeCommonEvent(90005792) arg1	event_flag:1039522181	questline_dag.tsv:lot_gates						project-derived
flag:11007992	flag:65660	excludes	game:lot_gates:65660:11002696	single	game_data	lot_gates		Leyndell :: Omensmirk Mask - around East Capital Rampart, also granted by Godfrey, First Elden Lord (m11_00) [f11007992]	Leyndell :: Sanctified Whetblade - near Fortified Manor, First Floor, also granted by Morgott, the Omen King (m11_00) [f65660]	Leyndell	Leyndell	002696, Restart, function() { EndIf(EventFlag(11007992)); Wai	event_flag:11007992	questline_dag.tsv:lot_gates						project-derived
flag:110	flag:68210	excludes	game:esd_gifts:68210:324001110	unknown	game_data	esd_gifts		Natural disaster_Melina goes up in flames	Roundtable Hold :: Fevor's Cookbook [3] - from Twin Maiden Husks [f68210]		Roundtable Hold	talk 324001110 gate_sense=0 lot 102840	event_flag:110	questline_dag.tsv:esd_gifts						project-derived
flag:11109662	flag:68210	unknown	game:esd_gifts:68210:324001110	unknown	game_data	esd_gifts		set by NPC talk 324001110 on m11_10_00_00	Roundtable Hold :: Fevor's Cookbook [3] - from Twin Maiden Husks [f68210]	Roundtable Hold	Roundtable Hold	talk 324001110 gate_sense=1 lot 102840	event_flag:11109662	questline_dag.tsv:esd_gifts						project-derived
flag:11059206	flag:9500	requires	game:lot_gates:9500:90005750	single	game_data	lot_gates		NPC112 Gold Masked Seeker_NPC initialization event	Ashen Capital :: Mending Rune of Perfect Order - around Elden Throne, also granted by Godfrey, First Elden Lord (m11_05) [f9500]	Leyndell	Ashen Capital	$InitializeCommonEvent(90005750) arg5	event_flag:11059206	questline_dag.tsv:lot_gates						project-derived
flag:4131	flag:9502	requires	game:lot_gates:9502:90005750	single	game_data	lot_gates		NPC322 Yuria_Character state transition	Deeproot Depths :: Mending Rune of the Death-Prince - near Prince of Death's Throne, also granted by Crucible Knight Siluria (m12_03) [f9502]		Deeproot Depths	$InitializeCommonEvent(90005750) arg5	event_flag:4131	questline_dag.tsv:lot_gates						project-derived
